time,so,thetao,chl,mask,zooc,PEA,pea,mlotst
1999-04-01,32.83928715420096,2.896517247679489,15.474842723004874,1.0,3.3906124022349102,452.31237832670695,0.0,55.96155914015755
1999-05-01,32.81592709774985,3.923217621258459,9.004878282820577,1.0,4.541929992174756,474.9328388888378,0.0,24.81953542522185
1999-06-01,32.780169294622546,5.355438943568175,5.335531399426764,1.0,6.58531884416569,511.2143729083172,0.0,16.304681559152744
1999-07-01,32.70528287950409,7.366000387608499,3.459229173822153,1.0,5.941318593680247,563.3719262840741,0.0,11.789017983659187
1999-08-01,32.643604267237315,8.775263712136596,3.606528215041195,1.0,4.4362057281902345,612.8795036638945,0.0,13.287663619916028
1999-09-01,32.606571907097745,9.090875937173564,4.0575207834948275,1.0,2.487843071224349,642.6083913437441,0.0,18.350163480639196
1999-10-01,32.6251748554277,7.85779869403318,5.623796674267808,1.0,2.2007533585289294,618.4446824349106,0.0,34.98944110493349
1999-11-01,32.695642371882684,5.672405835298875,6.843401516104853,1.0,2.3774760149396057,559.8936950202359,0.0,54.65981789910395
1999-12-01,32.71994276665892,3.915131221378477,8.940333479149237,1.0,2.4124156996211363,504.81922698994885,0.0,70.52885739000486
2000-01-01,32.731536878639275,3.090390873696781,8.81874779167856,1.0,2.0458626395970394,479.2416741191257,0.0,75.44111638319238
2000-02-01,32.778111750202164,2.470308529537885,12.9300251966586,1.0,3.3263566294572082,468.94665768717795,0.0,75.44842904922069
2000-03-01,32.808998296382946,2.413261870477883,15.28396240373272,1.0,6.231938686294228,462.7836321882075,0.0,65.69716528415219
2000-04-01,32.804490649020494,2.9172255155586315,12.530814107485668,1.0,4.948404241889968,466.7920417732088,0.0,45.796962888507025
2000-05-01,32.81244695523204,4.0039581156903825,7.384489972223649,1.0,6.314276256823816,490.9363989680668,0.0,22.64040973280956
2000-06-01,32.79631739320397,5.471585619789974,5.46421919149966,1.0,7.965390704731516,521.7216212808662,0.0,17.235438687129232
2000-07-01,32.741477813760916,7.944633585529315,3.587873437493208,1.0,5.898682596928476,571.3578980607161,0.0,11.125790681581783
2000-08-01,32.703922078496994,9.856142779024122,3.459741284032258,1.0,4.541755113481614,625.0078502968599,0.0,11.559894582578673
2000-09-01,32.7119863895355,9.995887057550615,4.469817237316886,1.0,4.8182651228817175,652.3042122692087,0.0,20.50493169400999
2000-10-01,32.75384620037145,8.436620880545187,5.8104346383639065,1.0,2.1730955698630177,620.560537862098,0.0,39.826449418690004
2000-11-01,32.83440793662502,5.772161123273579,7.090450087819167,1.0,2.57406270773882,530.0320538525579,0.0,56.07479424218999
2000-12-01,32.87407662248314,4.145391371153178,8.565921161906143,1.0,2.4259418347628077,473.8041491822493,0.0,62.91846723068079
2001-01-01,32.90110557828942,3.254300825706656,9.367104545890761,1.0,2.181405558023039,442.3495001247863,0.0,70.3449169756291
2001-02-01,32.948754440451054,2.7866963880820115,13.415455587842906,1.0,2.3281828343084845,423.49534760741545,0.0,77.90719633996356
2001-03-01,32.9504501407117,2.7593423477807235,13.926467528176161,1.0,2.74654656029219,424.8020357891754,0.0,65.3736955736702
2001-04-01,32.938888736802944,3.1492722162512963,12.173905511441866,1.0,3.714142967249945,439.346293982903,0.0,45.281930963911186
2001-05-01,32.91420536103257,4.15134696271773,7.931963931347745,1.0,5.0955628449168895,468.0482808301542,0.0,24.011309680303665
2001-06-01,32.86350241597985,5.918574994085627,4.688219182071589,1.0,6.951983107457377,511.22570293934314,0.0,15.483995435209188
2001-07-01,32.75031431724765,7.949603797056696,3.8319276687877473,1.0,10.158732289866403,569.2354325324133,0.0,11.444360926129702
2001-08-01,32.644433599916255,9.70820154030713,3.56896567739334,1.0,4.001998935001828,624.1382731477416,0.0,11.723177818010804
2001-09-01,32.665604073756455,9.334642690205987,5.302554247869803,1.0,3.5617476756732684,641.705277126803,0.0,22.598484706200043
2001-10-01,32.72134856936446,7.670024534827178,6.617916116203003,1.0,3.1440012878032917,604.837203598609,0.0,38.072734319775186
2001-11-01,32.77194929688444,5.74160818677894,7.798057418124428,1.0,2.6402486935782847,542.4351795653556,0.0,53.24476743867525
2001-12-01,32.78977847621676,4.346134983155908,8.46254603682919,1.0,1.6426780927990585,498.1843871806257,0.0,61.571208225201
2002-01-01,32.816901469086126,3.2703685484231593,9.378416681264598,1.0,1.5318489650304024,464.32695078864145,0.0,69.20142507431618
2002-02-01,32.85005450871627,2.746143004672867,13.16763969915246,1.0,1.8926450402225985,446.53586173443364,0.0,76.47699856654651
2002-03-01,32.88061548906796,2.6803662562824817,12.82861091692329,1.0,3.679700388954385,439.7427360358614,0.0,66.66790353942083
2002-04-01,32.891577820290706,3.3143418980222856,10.950489269631644,1.0,4.7361128424214725,446.17968600171105,0.0,40.72636734336539
2002-05-01,32.90990764688631,4.356261833763642,7.467257694215491,1.0,5.332580404901556,464.1194816478577,0.0,24.671728509726847
2002-06-01,32.88846216779031,6.076302014353992,4.187497098503262,1.0,6.855918286542504,497.3063590514694,0.0,13.013203568145634
2002-07-01,32.86117000316763,8.325468854544756,3.3424461643653958,1.0,8.871488359844841,538.6783881820517,0.0,11.430875239623175
2002-08-01,32.83752617680585,9.663037092216738,3.1814616307157015,1.0,6.540665343993004,578.8539967868572,0.0,12.027230174099738
2002-09-01,32.84783269189673,9.632873050669925,4.459045688308279,1.0,3.8147042027095774,600.5700192598774,0.0,20.282309857753614
2002-10-01,32.890477090953034,8.064383149165884,6.261530266497762,1.0,2.8500117714448043,572.3162440627611,0.0,38.31620139552893
2002-11-01,32.89596731492047,6.20888490215249,6.599738131369779,1.0,2.4960219835196438,522.2043465634258,0.0,50.02139576179098
2002-12-01,32.906632595067286,4.536889254484469,7.290264903927387,1.0,2.4071552787292063,471.49034734920804,0.0,60.89805405811215
2003-01-01,32.9321287380186,3.5957864250207234,8.42744136572732,1.0,2.3820989098779,441.79972664026496,0.0,65.59976246932746
2003-02-01,32.942046119805894,3.381896726952949,9.800695778471836,1.0,2.1991565918720752,431.0323477837582,0.0,69.8257233704057
2003-03-01,32.966142158069296,3.4883636488391283,10.356814829425295,1.0,3.3079747766425665,431.954494532178,0.0,59.99343805280436
2003-04-01,32.969797450922435,3.716339948631218,10.736885909362423,1.0,4.821083109740773,440.1039185745608,0.0,56.2988566355306
2003-05-01,32.940325544756604,4.604768248801594,8.171332880337342,1.0,5.597845310158934,465.54975185871007,0.0,25.78162726337185
2003-06-01,32.89540538544878,6.171632437382182,4.926652344523201,1.0,6.2169206011394,504.25712980483445,0.0,14.672512002231299
2003-07-01,32.804011458968546,8.449695813801423,3.72260254812263,1.0,4.1737660143661115,556.6386365566387,0.0,11.169069608158695
2003-08-01,32.73462421236606,10.635378886731138,3.4269920535979916,1.0,3.123063175627734,616.5591980213347,0.0,11.651204804486909
2003-09-01,32.70247253227619,10.484734219448288,4.127580249869738,1.0,2.1235617210131843,644.5949045131247,0.0,16.634257638926748
2003-10-01,32.73807957111443,8.738840537702515,5.567588197070321,1.0,2.966024623857754,610.2847882854879,0.0,34.196892778339134
2003-11-01,32.78196616830887,6.71876939074662,6.488937582450636,1.0,1.9750215040108503,552.9273010908306,0.0,50.66935444664036
2003-12-01,32.852385826750925,4.76503776944732,8.072215770009736,1.0,2.3752107564061617,488.38027525069816,0.0,67.24145547641788
2004-01-01,32.8848592066989,3.869826180874375,9.162730562520307,1.0,2.013869191291556,446.46559221188767,0.0,74.65706052507863
2004-02-01,32.95251420299293,3.3693429751606896,11.941518078049075,1.0,3.449965584245708,418.854513317854,0.0,80.81523523998419
2004-03-01,32.97492924200717,3.3200539510006917,14.998587908059852,1.0,2.9372145891841726,407.0536537111816,0.0,78.89857916122769
2004-04-01,32.97451585174643,3.519421310863815,12.978685659463729,1.0,4.370942129018059,416.3255776373686,0.0,59.42630654566006
2004-05-01,32.91721606689817,4.5505084422249835,7.572898930659502,1.0,6.788428722281408,447.7160157529999,0.0,24.79141777659891
2004-06-01,32.841831985094274,6.280888836641236,4.603883542341058,1.0,7.0373508070474085,499.23929176717843,0.0,12.806440132648486
2004-07-01,32.775227089199674,8.457820896724087,3.6994937901308016,1.0,6.005731627634019,557.9657507084517,0.0,11.457846673896588
2004-08-01,32.66854497645972,10.26510978135055,3.331687004906427,1.0,3.7092690296368396,618.5280992784893,0.0,11.221832953007938
2004-09-01,32.58977438692028,10.397949392611455,4.157436533227208,1.0,3.2173193847946013,660.4951772955573,0.0,16.46374893221989
2004-10-01,32.62746017189298,8.171376722219025,6.8845656633472485,1.0,4.621464577124775,632.4944667557784,0.0,37.560048528820566
2004-11-01,32.70192998279369,5.836411681313889,8.39258129458274,1.0,3.4083415670471893,554.4540663748501,0.0,54.9248806491883
2004-12-01,32.78080862850085,4.263772228431651,8.809482066791215,1.0,2.7762484124843434,501.3444010889699,0.0,69.76499683742395
2005-01-01,32.82037403877806,3.825307796504747,8.846882372537594,1.0,2.10832761196954,477.16788386149636,0.0,71.08738990236772
2005-02-01,32.83489882686923,3.618565516835052,13.141727209460504,1.0,2.0397442054433523,469.74627716468194,0.0,72.70734035242612
2005-03-01,32.83651835181785,3.5615771533503935,13.026111498892144,1.0,2.8214006957076556,468.0041082526986,0.0,61.74091970089668
2005-04-01,32.84897656984052,3.721035596870491,11.55447546215909,1.0,3.181621281650404,468.1392138163026,0.0,49.13384381066116
2005-05-01,32.85998004376129,4.748101847709865,7.172381055138901,1.0,7.13773345382974,484.93178233305053,0.0,25.191881039426836
2005-06-01,32.84993481375071,6.304679031442448,4.611023097338623,1.0,8.395508986347082,514.6303380916274,0.0,14.409459709402736
2005-07-01,32.78418940805775,8.569855079929031,3.41733021889732,1.0,5.87745296120629,553.5646737714471,0.0,10.87714899685265
2005-08-01,32.63658698567144,10.453005080502491,3.293100983113342,1.0,3.211602630831387,636.6496559833388,0.0,11.323377981205184
2005-09-01,32.5811985297707,10.201687939665726,5.07419101374654,1.0,2.989002809733166,686.0533109280971,0.0,21.45268664275847
2005-10-01,32.63734905702373,8.513798294613633,7.120961976530407,1.0,5.248860364621957,654.0850374249942,0.0,37.54947172225407
2005-11-01,32.64915482314036,6.562591686716274,7.784912504036198,1.0,3.979614242072339,596.7566144646246,0.0,51.24143235602803
2005-12-01,32.65687502080439,5.155972242870598,6.660017450692746,1.0,3.2933463383474595,554.9580670389436,0.0,55.55364921926396
2006-01-01,32.718342805882706,4.089248072228679,8.895906994687406,1.0,2.6672126804086913,510.5951298315443,0.0,65.66824357512753
2006-02-01,32.83212864472055,3.2273039493244107,11.692302577662373,1.0,2.8559249737719927,441.7647355388665,0.0,76.06394709664427
2006-03-01,32.88242329082474,3.233925580848534,11.682787286116039,1.0,2.255674047836122,427.09318790648393,0.0,68.58405747001854
2006-04-01,32.85061655481052,3.4485236894285327,13.980567405725381,1.0,3.109250085491878,443.49801911018994,0.0,57.010959640877594
2006-05-01,32.800401842213994,4.0908723805707465,9.513021067933305,1.0,4.269375125688184,469.63510849834444,0.0,32.38735790157176
2006-06-01,32.71731762397187,6.430114786325183,3.978764343759709,1.0,7.823435551280904,526.0508436376911,0.0,11.95220739788051
2006-07-01,32.60659332637323,8.428538034729472,3.3577847486041557,1.0,6.814939592344326,579.2029546335043,0.0,11.442457371952768
2006-08-01,32.56215993168588,10.299749067283562,3.269024935349968,1.0,3.885152923775298,630.9415392430158,0.0,11.470132482716856
2006-09-01,32.587711243946565,10.009752545544837,4.4375568853013965,1.0,2.4839691182902484,640.3031204034017,0.0,18.05547457804509
2006-10-01,32.65761040851184,8.2280306844,6.582474629528677,1.0,3.7274837407321635,608.0322214239953,0.0,36.343611187077386
2006-11-01,32.67194700116256,6.578199875975791,6.661133476543825,1.0,2.5025343668567923,575.4540063838878,0.0,48.703768606218595
2006-12-01,32.72127568575783,4.884923955244935,7.9012088859823955,1.0,1.9919759985189334,517.8109171458804,0.0,64.22524958830627
2007-01-01,32.83167902358249,3.551242342332875,9.149674455812487,1.0,2.5720029062136582,443.04107728061115,0.0,82.50481977148593
2007-02-01,32.86030650798627,3.1922922364460877,10.274301485808076,1.0,2.706915123352498,430.16176080904177,0.0,81.10888551297992
2007-03-01,32.86647456468309,3.0380394294351367,10.983016581681182,1.0,3.9666167102568846,421.76387241454097,0.0,79.1108522852831
2007-04-01,32.88723573956979,3.2442448341814,10.868188854405053,1.0,5.378309887062666,424.2933664212744,0.0,58.031847160578636
2007-05-01,32.86013135443376,4.176267962944609,7.103828900897354,1.0,8.284362072540496,447.7308026698879,0.0,22.953638065689674
2007-06-01,32.833585661756004,6.090070002818165,4.037372658532086,1.0,7.933985501344886,486.5739410031264,0.0,12.465851623011025
2007-07-01,32.72862242486118,8.903612649142298,3.217447315477601,1.0,6.2564064558569825,555.6545784907706,0.0,10.727304360661915
2007-08-01,32.62912352453957,10.325436758037862,3.102470909083876,1.0,5.949835177664108,616.9618876847213,0.0,11.351757055693287
2007-09-01,32.60860808411959,9.604749401246352,4.6697285760483425,1.0,2.5113340861387163,631.1021966899718,0.0,20.27530569808613
2007-10-01,32.687125852829986,7.4771931713854585,6.960583517167612,1.0,2.8742711304688235,589.0862960357894,0.0,39.430657895244124
2007-11-01,32.75313595018854,5.537930744938238,7.732831354055265,1.0,3.491833477587882,531.2578847075404,0.0,54.746563231608874
2007-12-01,32.8270008757738,4.164298679794503,7.978175479456184,1.0,2.97890742048982,481.63993080274133,0.0,67.62859413582967
2008-01-01,32.84679339155103,3.2815255319759045,9.870157140709168,1.0,2.802119702555662,453.22361016525576,0.0,77.42087192796795
2008-02-01,32.86738971615366,2.9576586486396166,12.002156746240978,1.0,2.557510339307601,439.81320170681033,0.0,81.39331915457535
2008-03-01,32.92626204649426,2.707020916604078,14.094673493081098,1.0,3.4721535219740773,421.2654796008621,0.0,81.56138224162315
2008-04-01,32.93821765263261,3.0955937183396554,11.87373927575873,1.0,4.877603771485784,426.48857007854315,0.0,44.71935735131298
2008-05-01,32.891468350309005,4.13126473331728,7.269852302791989,1.0,5.5976596570430415,448.43168831529994,0.0,20.407461707805442
2008-06-01,32.849209504779736,6.082879026353146,4.1265298863270035,1.0,9.649424436580588,486.8802949641383,0.0,11.937930797451903
2008-07-01,32.79469600417101,8.420636647658494,3.5893984438569353,1.0,8.109388625662282,537.2437985724687,0.0,11.035901269189692
2008-08-01,32.70832663030624,10.638972288291065,2.9589917785787274,1.0,3.6789571261684486,594.4656983669379,0.0,10.926949671665124
2008-09-01,32.66233892989559,10.504964012635945,3.423205480423331,1.0,3.2790173668263103,620.7387829629334,0.0,14.908311291322404
2008-10-01,32.68323603119591,8.646214903685955,5.015066428281639,1.0,2.9379177730903394,601.5671636812509,0.0,29.332336521710012
2008-11-01,32.739066831925044,5.912026939167558,6.455639395820107,1.0,2.9527341946924346,542.7555478509099,0.0,52.21282736255385
2008-12-01,32.80200073059881,4.3388398186389505,7.231748073308881,1.0,2.790643683392654,484.78896084286407,0.0,70.26799768506355
2009-01-01,32.83646512072189,3.5606527936235524,8.999042956499457,1.0,2.333801186596816,456.66559831093974,0.0,80.76254598253442
2009-02-01,32.897116117151505,3.1027884430346186,11.574368218513882,1.0,2.9281389159518088,438.1141315484816,0.0,88.94179813325023
2009-03-01,32.89603735829849,3.0050319449067757,12.982746804931582,1.0,2.9140062703240552,435.2261480314874,0.0,82.44702401205178
2009-04-01,32.88976347493569,3.0879922691929336,13.385177448459784,1.0,4.253858864503212,438.12462524886524,0.0,56.944992359951925
2009-05-01,32.857855665898434,4.400220160579405,6.706955905038713,1.0,4.481016888886585,460.992105138681,0.0,19.06713246467253
2009-06-01,32.788429303819804,6.187455180004863,4.511448664557528,1.0,6.122233040510716,503.8915301296096,0.0,13.434880713508322
2009-07-01,32.73464765309932,7.823273517632435,4.019643309274527,1.0,5.779476959299096,549.2882998868555,0.0,12.997767293481495
2009-08-01,32.69446245823679,9.23856811940665,3.8118374705417657,1.0,3.052116268873206,590.5052399843165,0.0,13.05323174711293
2009-09-01,32.72130899865819,8.974004236365584,4.9102704165529385,1.0,2.6946513495392916,595.6142837487687,0.0,23.48756456091106
2009-10-01,32.72807036769061,7.832335806123343,5.445008203896986,1.0,1.9168420494315332,573.9247019352534,0.0,34.0428189456353
2009-11-01,32.77869589010609,5.802076181862315,6.448765201327457,1.0,2.6602062627800267,520.1352500523853,0.0,52.11143640871575
2009-12-01,32.85386320957136,4.114293943569528,7.367149539310857,1.0,2.232533256894468,472.6831406025092,0.0,64.3289798985233
2010-01-01,32.88839582349236,3.6380710400733256,8.842911074935431,1.0,1.9688323732902993,464.06445520594303,0.0,71.40018942277565
2010-02-01,32.907260573259045,3.2391817189787746,11.647275828301934,1.0,2.6847730335611626,440.477136752206,0.0,75.73600709456547
2010-03-01,32.93754785211479,2.840845692741068,13.098960723496418,1.0,2.761950625167491,418.2242706586541,0.0,84.72448360319456
2010-04-01,32.9250629294016,2.9434622221940607,13.355163394100956,1.0,3.194891240455041,419.2315375554826,0.0,70.52263163987419
2010-05-01,32.89065456542862,4.018054924272626,8.147475225663877,1.0,3.875831262860588,447.84825395710243,0.0,25.346591673623713
2010-06-01,32.827575684129954,5.67566244964345,5.199596228878492,1.0,5.0204172176192445,489.2373774563357,0.0,16.44608079226126
2010-07-01,32.75662620053145,7.459305593387886,4.113746222586167,1.0,4.260285435548161,540.3293820153261,0.0,12.046433261240303
2010-08-01,32.69385544288392,9.389240884734805,3.681568097596223,1.0,3.8920064703457253,599.9814907878531,0.0,11.592315319804916
2010-09-01,32.636680823135684,9.688167939047439,4.436165703534303,1.0,2.3898858667350993,629.7674032768392,0.0,17.132841283353677
2010-10-01,32.708588734961644,7.779038161363479,6.3295075425582885,1.0,2.1949458288661856,587.2805765642534,0.0,37.575746132130895
2010-11-01,32.7652221434378,5.67698900733337,6.818192004989896,1.0,2.2621735774812737,527.480476687549,0.0,52.03387341580177
2010-12-01,32.81939541500775,4.7588949598432855,7.242349333182756,1.0,1.9891070341725114,493.6149030592502,0.0,66.46152187273015
2011-01-01,32.834119910258856,3.9422019431013573,8.484400935886633,1.0,2.072739430350741,467.8640703704229,0.0,76.10406906213721
2011-02-01,32.8618562934458,3.5393939492196242,11.255944718795769,1.0,2.08142602738868,454.1578904717425,0.0,80.32052586518702
2011-03-01,32.882575996544375,3.497762336042281,11.100618230163455,1.0,2.1385684507412672,445.5281050631905,0.0,74.15929539688942
2011-04-01,32.90082026909496,3.641085682872057,12.197592986163725,1.0,2.8426566023224815,442.67285784310474,0.0,61.96236821576518
2011-05-01,32.86465327036587,4.419622078694244,8.141140809785547,1.0,3.2671274685754232,465.80528029532576,0.0,27.09111747507114
2011-06-01,32.80210883006432,5.85703014191808,5.667127636696325,1.0,4.959384888548053,510.2824476377916,0.0,18.96165974427744
2011-07-01,32.70063565570986,7.914009175538953,3.6935767986977264,1.0,3.5461994729424604,574.4104827956294,0.0,11.622316355446799
2011-08-01,32.60630417091298,10.054352315255757,3.227909657511579,1.0,2.2291932961928524,632.1311442648391,0.0,11.47153347708749
2011-09-01,32.63316759707523,9.78697195146097,4.159647037636004,1.0,1.6243358327384982,639.5979959409957,0.0,20.997784193733146
