time,so,thetao,chl,mask,zooc,PEA,pea,mlotst
2001-06-01,31.50278318536331,5.0920999337743655,9.104777955780888,1.0,9.256228839736,104.28904161948422,0.0,11.443224577915336
2001-07-01,31.315555827549442,7.6776599740980025,5.892935542351838,1.0,15.134529336716524,124.40436356938767,0.0,11.017529566651014
2001-08-01,31.157362456287764,9.081428517975269,5.323423617090517,1.0,6.201719561134198,144.07197067262123,0.0,11.489803333141777
2001-09-01,31.136199699905752,8.076072389962693,6.497623696659446,1.0,5.2438982438865995,138.00514186874554,0.0,17.456053672090793
2001-10-01,31.209062589647747,5.252454487675518,8.538609056065683,1.0,4.579503507906374,107.44854841477793,0.0,29.371474360155055
2001-11-01,31.398744838088227,2.4643024820160577,6.840754271031857,1.0,3.873016795812824,84.10068866989242,0.0,38.41107829785248
2001-12-01,31.566929928413597,1.009797004065931,4.292359021739811,1.0,2.372096835817837,69.86758253070846,0.0,44.63195155882222
2002-01-01,31.733522952061914,-0.23520843017983115,3.539629721876593,1.0,2.0757012412748943,70.87201798843797,0.0,39.28818749689788
2002-02-01,31.81595607473414,-0.6765186502219869,4.908931301462825,1.0,2.2116641955930834,72.44892488135858,0.0,34.02869255486538
2002-03-01,31.84568212202798,-0.5031677990717242,8.173207968629667,1.0,3.7211673036473036,69.60597017754313,0.0,32.729434002737335
2002-04-01,31.897981371184446,-0.023470707143416442,13.930538819430316,1.0,4.838962668815359,67.63563659762951,0.0,28.55317520582716
2002-05-01,31.679713504872424,1.5538320433704762,12.618820132846071,1.0,6.009981336397515,76.78655586896795,0.0,16.69143166790709
2002-06-01,31.329414679774064,5.4402216394111145,7.626923589088287,1.0,10.10556297971537,100.48892378598364,0.0,10.972408317091297
2002-07-01,31.180740532077863,8.771612884633065,5.056368887422284,1.0,13.906879551671082,128.92904132527593,0.0,10.730900370674652
2002-08-01,31.126496075211477,10.15430963081383,4.442915122136588,1.0,9.65530240447685,146.53503562361433,0.0,11.495457229383291
2002-09-01,31.19536502496401,8.850633627299036,5.645003828387885,1.0,5.267546768829311,133.76369917605933,0.0,17.328504017588475
2002-10-01,31.198383520366505,6.578963982343765,7.058952083243868,1.0,3.7921756483212694,106.2041364228726,0.0,27.64506978889835
2002-11-01,31.26593408432921,4.226330960536928,5.788610080899218,1.0,3.003678309309541,85.87004803163326,0.0,36.10954839929012
2002-12-01,31.47955693084843,2.4805814143557376,4.443787944360309,1.0,2.617437733301464,70.38949550540111,0.0,43.21340010980551
2003-01-01,31.68265951152794,0.9297051033856952,4.502378992969651,1.0,2.490934871446258,63.98335463059374,0.0,45.62651967763627
2003-02-01,31.78199708821733,0.39555512168129786,6.404052861958522,1.0,2.0701456998029935,68.28968749735033,0.0,38.962117149854976
2003-03-01,31.888268965480936,0.1817773889251711,11.059257061307028,1.0,3.3240367730758584,69.48632862109537,0.0,36.344256648871756
2003-04-01,31.895695356439685,0.39528436339704304,13.77640561056359,1.0,5.574798864862791,68.8424295313759,0.0,30.08610131664632
2003-05-01,31.65716082615593,2.311516775732898,12.108006004675845,1.0,7.225867356533143,78.77233906349933,0.0,14.620250984497353
2003-06-01,31.343438830331152,5.870448841264024,6.950458411308959,1.0,8.785447885312314,102.30656256348382,0.0,11.113198415393267
2003-07-01,31.13633927651185,9.025255793554923,4.847598671595453,1.0,6.068071378757187,130.5617597353393,0.0,10.94419039172953
2003-08-01,31.008173585713703,10.438749189510615,3.620887324661951,1.0,4.522107194227642,150.46483177949494,0.0,11.568080776368955
2003-09-01,30.9717319308794,9.716950653119113,4.29272462598997,1.0,2.9057874362678686,148.22532963712897,0.0,15.066876964156767
2003-10-01,31.0919273707626,6.840515471133007,7.484133315846572,1.0,4.079966818630348,117.52225972073725,0.0,27.856511928242963
2003-11-01,31.289913540726573,4.5147408955549855,5.757338825825064,1.0,2.523597629034778,88.4482507079205,0.0,38.299755376474955
2003-12-01,31.422544526653297,1.8438334323927852,4.480101952333156,1.0,2.8282305604370253,70.57922739762897,0.0,48.57511513848725
2004-01-01,31.59413396521163,0.8259069638770725,5.142063650160313,1.0,2.1639987769168005,61.32867538067153,0.0,51.634982075913044
2004-02-01,31.751753540910887,0.00612605448253697,6.215199001998509,1.0,3.522433697136978,62.7113915145602,0.0,43.99268730019463
2004-03-01,31.78742351165201,-0.11608257020434852,9.849794988503328,1.0,2.93195725800155,66.0753788042553,0.0,39.88806287371639
2004-04-01,31.779755190715644,-0.04905758123262653,11.220164813125248,1.0,4.640271180603839,68.99504300433235,0.0,27.218619696135228
2004-05-01,31.49882829337823,2.012808063142663,10.600937794382423,1.0,7.733142942395484,82.49757243589475,0.0,15.052484892042177
2004-06-01,31.140912849544353,6.1136780792107,6.358481221603674,1.0,9.414266830641582,109.16638797649527,0.0,10.61031233804981
2004-07-01,30.94878905894116,10.099232228716286,5.10018094124782,1.0,9.332771034274254,144.6846676470364,0.0,10.445663452213498
2004-08-01,30.938208794922172,11.022701031582365,4.19381092001101,1.0,5.492037776998874,155.00870712423014,0.0,11.032403013645517
2004-09-01,30.926829823275316,9.880766482372119,4.637557588255091,1.0,4.24787902840286,145.0410423178584,0.0,16.2975657110483
2004-10-01,31.09017300110293,6.648664735789106,6.893998131534507,1.0,5.40096258444317,108.32729325132871,0.0,29.612279528812767
2004-11-01,31.231834909533998,3.202812375359963,6.839974745125,1.0,3.8490352744879104,80.22574947503867,0.0,41.858564966675345
2004-12-01,31.393978059463134,1.4170295617513424,4.2698531354335785,1.0,2.938283465912598,70.25940896614428,0.0,46.335265433148365
2005-01-01,31.562495117128947,0.5927091046641711,4.700333219288121,1.0,2.044238843351739,63.27154312187481,0.0,47.12710302318179
2005-02-01,31.712309114617767,0.19573551540891657,7.5120020814920165,1.0,1.9878844794500408,64.3035952256043,0.0,44.70566199833776
2005-03-01,31.756588339330857,0.2033291612101103,11.01321920402939,1.0,2.8577321697327367,69.39698264527507,0.0,38.05183190684204
2005-04-01,31.787642390858224,0.062245295988477216,14.486471853755297,1.0,3.6944960900262145,70.617333797678,0.0,32.63600979507623
2005-05-01,31.492427650945807,1.7832576355832799,12.136163018400504,1.0,9.276315979443359,83.53436518026122,0.0,15.220146013098136
2005-06-01,31.170248164096957,5.512930268617191,8.147407799383359,1.0,12.975238819067462,104.9759302675457,0.0,11.213538713422261
2005-07-01,30.957327611623374,9.445976296092525,5.107564804974281,1.0,10.073174133204919,139.7013354697777,0.0,10.467791415682045
2005-08-01,31.011404390903966,10.516281292111472,4.883212825701198,1.0,5.320608820941356,151.4346058551647,0.0,11.957561672781443
2005-09-01,31.056010816090442,9.119076435761032,6.141781910880596,1.0,4.376844065115435,141.91299904304856,0.0,19.00618921718338
2005-10-01,31.130543986278898,6.5046510761716245,7.462946323343455,1.0,6.8686096171035524,114.74325961138848,0.0,28.744675677336957
2005-11-01,31.358423900152893,2.8243955477329052,6.990872775488997,1.0,4.978026054783985,84.65601265042507,0.0,40.79058633309125
2005-12-01,31.52559109268446,0.8800906408572201,4.032909059208767,1.0,4.215707151515411,71.86634670901351,0.0,44.05680671732233
2006-01-01,31.64218491424261,-0.006791226422513931,3.898956651133236,1.0,3.301203370648437,72.27143673705227,0.0,39.08735033831545
2006-02-01,31.808990801869488,-0.6009676065078249,5.2283560081540825,1.0,3.101675358355554,69.75607207931941,0.0,37.65892225638059
2006-03-01,31.873437146457764,-0.45298863219255164,8.232030985632349,1.0,2.2006968391375636,63.82665691090265,0.0,39.49510115519906
2006-04-01,31.865554864351797,-0.3277502285145903,11.190596145056645,1.0,3.182425112760283,65.51131855982962,0.0,34.650422888705265
2006-05-01,31.503766941738572,0.39157499671549834,10.926618349901602,1.0,4.168641471201113,80.94886144351814,0.0,16.78232480781356
2006-06-01,31.030441686712955,4.393708361942575,7.648673587555266,1.0,9.369175263626396,110.52937386162789,0.0,10.767433403716822
2006-07-01,30.98360565065834,8.01771786015603,5.7859117196409535,1.0,10.325378097515554,132.54568350940497,0.0,11.011569810315185
2006-08-01,30.852664731409195,9.247501198414806,4.384306435050125,1.0,5.952509299370372,147.30694359948592,0.0,11.230272936952122
2006-09-01,30.843095432691864,8.414868877929589,5.585698032345816,1.0,3.250202652296435,142.64055171929226,0.0,15.5806284194053
2006-10-01,30.989953172914923,6.088545170423192,7.285688457123516,1.0,4.586154271579307,117.94843547349033,0.0,25.6410799189874
2006-11-01,31.215887109633425,3.2190372512924292,6.677412156918105,1.0,2.9772513698800434,93.36108618630823,0.0,34.17971743970509
2006-12-01,31.40323397018699,1.3866727155952727,4.632492103601695,1.0,2.365132593890014,74.1363602785261,0.0,45.136997952870104
2007-01-01,31.609129396149974,-0.0997134658582541,4.303554976612724,1.0,2.804830762848512,69.67914659837865,0.0,43.659752700165456
2007-02-01,31.630620924817446,-0.2357374894870363,6.3301418418037345,1.0,2.61295311140443,69.45672400753813,0.0,39.34697199841681
2007-03-01,31.853712410679385,-0.677744699437809,8.238996106683055,1.0,3.7477324723997016,66.79331442192561,0.0,39.382067079657524
2007-04-01,31.78679366393348,-0.6446141005627664,8.278756394538476,1.0,5.446040613431804,72.6849119049818,0.0,25.12008009406237
2007-05-01,31.2796167380082,0.5779331444478203,10.953085112312923,1.0,8.663203344040609,93.18164292598684,0.0,13.83374166783456
2007-06-01,30.968246849872347,4.591407054818496,7.451856873070789,1.0,9.42009189829353,119.20749713455552,0.0,10.723021151386883
2007-07-01,30.764151375793784,8.706644814262381,4.875652576971139,1.0,8.393233559528205,150.10016256025574,0.0,10.434921513962724
2007-08-01,30.742714683094537,10.010750516456303,4.175519712770346,1.0,8.749327138631886,161.44850368034062,0.0,10.4848249480073
2007-09-01,30.802316821682297,9.09266653067826,4.988886618072152,1.0,3.6301335018591665,152.95062490552084,0.0,14.63453235236667
2007-10-01,30.893284845870628,5.779543226735961,7.073930125983988,1.0,3.8467390407804567,124.34555591708619,0.0,25.55697928363467
2007-11-01,31.01515992475726,2.7127067553249375,5.9672719855353655,1.0,4.425762637251246,102.10434970496998,0.0,32.16980042241049
2007-12-01,31.22993163272007,1.1881467399891843,4.2790996326188315,1.0,3.398341931825246,80.84709019643225,0.0,39.725847893930705
2008-01-01,31.538409530658523,-0.3025036051711307,4.31233170609204,1.0,2.9556197195866383,66.85764265463955,0.0,43.10270822058455
2008-02-01,31.70466817046556,-0.7104011605053516,5.4175813022824935,1.0,2.4417617401036664,62.853564568138786,0.0,42.96606283113453
2008-03-01,31.841736171850748,-1.1163942621040717,5.698754910260401,1.0,3.2319091097753314,66.55567858690867,0.0,33.583257418293265
2008-04-01,31.766067994012463,-1.1229730027914857,5.94981822153203,1.0,4.43860116286449,72.98201242087329,0.0,20.93453669261155
2008-05-01,31.254068135257594,0.03263665629537287,9.251461831397291,1.0,5.277221154105913,92.76341101561601,0.0,13.104702868384553
2008-06-01,30.938169873233996,3.781726427813082,9.03137708605869,1.0,10.308841922853745,114.3614664165449,0.0,10.83969894521085
2008-07-01,30.8683300271561,6.819592374062298,6.447550223574381,1.0,10.917857020875738,131.4525216277607,0.0,10.940943716110434
2008-08-01,30.745219686901226,9.099035549298007,4.452773945764083,1.0,5.392085076640288,156.78135672390644,0.0,10.60565378352309
2008-09-01,30.77531429289633,8.503676822114052,4.596048436666315,1.0,3.9060882043201746,157.81867518864556,0.0,12.72566450406345
2008-10-01,31.037466175526806,5.329915743317782,8.864930290621727,1.0,3.3495924352475184,123.91950990845922,0.0,25.633688714703187
2008-11-01,31.16022522277793,2.4659050612027755,6.436134313092185,1.0,3.377526905279979,94.68777027842515,0.0,35.44534490583131
2008-12-01,31.36548952780843,0.5960186149172237,3.895143717023907,1.0,3.194667248258182,75.73810883088052,0.0,40.952118240835944
2009-01-01,31.55988732921347,-0.4575317472929636,3.7545133025763127,1.0,2.624164118574285,69.29777092488466,0.0,40.18540793544004
2009-02-01,31.725146563098978,-0.8169329934208633,4.7109336377632,1.0,3.0692613022234525,68.30974288604584,0.0,41.326179371555945
2009-03-01,31.79837747420227,-0.8310713301985778,6.378600750256983,1.0,2.903532589060709,66.62534153635166,0.0,39.44454730260003
2009-04-01,31.806747905939563,-1.0101781520995678,6.261729365028888,1.0,4.308150804147699,71.9523268935384,0.0,26.578893061033504
2009-05-01,31.283069746801193,0.4975530340064248,7.692796765575554,1.0,4.431470110795624,89.47102881522237,0.0,12.512797485717208
2009-06-01,30.968192823817724,4.146078900379369,8.102344852410548,1.0,6.968299027067094,110.52020197570874,0.0,11.137297717337464
2009-07-01,30.89340779844471,6.862056989340021,6.7367694936030675,1.0,7.420153205300675,124.2348228660643,0.0,12.492634304903651
2009-08-01,30.775882081038425,8.809652109544212,4.112476144526672,1.0,4.449090288173094,144.39894623929672,0.0,11.219134169601201
2009-09-01,30.80887998570279,7.9040784925518475,5.971411352147526,1.0,4.342053300520781,143.664966085336,0.0,16.610974712401916
2009-10-01,30.953441123521607,5.701484885785248,7.882691178924373,1.0,3.0854449877183705,118.666101113275,0.0,25.857245604935898
2009-11-01,31.137802861458923,2.6114815114453447,6.5423425883825574,1.0,4.0481256147722275,92.6681904165977,0.0,36.28158178147704
2009-12-01,31.28392243988553,0.7230004644595204,4.024562439569578,1.0,3.46196299700897,73.37733632165506,0.0,39.34332829153635
2010-01-01,31.466304344053956,0.0775843515543318,4.466477490698239,1.0,2.843512781196833,66.97046885120332,0.0,41.245806705229406
2010-02-01,31.575677835448783,-0.5074667669004492,5.430227736734201,1.0,3.3573675784874544,68.54251029819926,0.0,32.36375971131196
2010-03-01,31.66344255074831,-0.9644808052760316,5.967038752456394,1.0,3.0402001056300043,73.19927692634545,0.0,27.49243789221978
2010-04-01,31.619936491700678,-0.8659784589066852,8.535536596059071,1.0,3.3400643665281895,79.95463720155182,0.0,21.431989781493517
2010-05-01,31.11710523773611,0.2875958440129232,10.255036081854449,1.0,4.017391635087294,99.62703626990366,0.0,13.377818317435288
2010-06-01,30.859178281854085,3.758791091544366,8.639017280472315,1.0,6.160862772045428,118.32727580631344,0.0,12.107115737094619
2010-07-01,30.685974745648164,7.64040621013086,5.045138217790839,1.0,6.4033893636026775,141.47385612751984,0.0,10.537291920292338
2010-08-01,30.608503422822317,9.052094019549603,4.26224612235571,1.0,5.729562344159269,156.60289167008668,0.0,10.825502161979067
2010-09-01,30.66452889796824,8.39893413937809,5.304807982436059,1.0,3.1886609515104887,148.9073111636943,0.0,14.664545945548271
2010-10-01,30.773131248953295,5.635701923689974,7.292337641540556,1.0,2.8308773154513305,122.7104388268168,0.0,24.963427864302098
2010-11-01,30.974506002445747,2.992901941216837,6.2779842738541305,1.0,2.7065695319508767,96.290028070069,0.0,33.21637984960465
2010-12-01,31.208573907491004,1.18719601201837,4.150003616311134,1.0,2.1447489512581055,80.5266852141479,0.0,38.11377883505802
2011-01-01,31.44162299298876,-0.10068587077188196,4.19819862145232,1.0,2.281044465750657,71.00105468861345,0.0,38.90676130903854
2011-02-01,31.568289621911294,-0.39462736952700284,6.253771991586399,1.0,2.086700437986811,65.14998163901552,0.0,41.1015617176398
2011-03-01,31.621226887862957,-0.39629685788038954,9.115335758458842,1.0,2.176463580781715,61.26081552646885,0.0,38.44292620660216
2011-04-01,31.568996404882785,-0.4112647618322249,10.845278512296312,1.0,3.092565183736466,68.19122253373982,0.0,30.491242862480693
2011-05-01,31.20108773149326,1.0017985243200993,11.826852016087766,1.0,3.9467695716069127,86.29837208344769,0.0,14.339522951542737
2011-06-01,30.994511386834088,4.276176721024086,9.835586367055226,1.0,6.708415613569528,101.32878866864587,0.0,13.108756274613407
2011-07-01,30.857756641173076,6.850109598262832,6.443848074142361,1.0,5.126850969840151,121.91183762850856,0.0,11.654172282104467
2011-08-01,30.76562624348103,8.320124635235699,5.160441235820139,1.0,3.2686614354411203,143.98918560268487,0.0,11.354771313549172
