year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2006,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.71578947,0,26,7.472573,12.76461,7.182506,3.750664,454.3029,599.0116,-1.01395111,-0.19386584, 0.02199548, 0.11869890,-0.23726036,-0.02945088, 0.45637821,-1.4814435, 0.32965714,-0.55955881, 0.64225631, 0.42386369,-0.12625267, 0.24199090
2007,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.93043478,0,26,6.949483,12.52105,8.039461,3.533431,420.7304,607.3854,-0.59686288,-0.89953801,-0.27620542,-1.12611076, 0.03004352, 0.84509917, 0.11792512,-1.0296723,-0.40007686, 0.30695056,-0.63101827, 0.08396575,-0.48565722, 0.48928736
2008,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.87272727,0,26,6.366555,11.14748,7.977526,3.854874,452.6558,569.4651, 1.23415363,-1.68593403,-1.95795218, 0.05762796,-1.18041903, 0.78189253, 0.61873930, 0.8553900,-1.23067022, 0.25609201, 0.50411871,-1.65493451, 0.01661437,-0.75961536
2009,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.18181818,0,26,6.462039,12.31108,7.319520,4.082941,431.4776,581.8861,-0.10838700,-1.55712190,-0.53329036,-0.72762154,-0.78392559, 0.11037672, 0.97407150,-0.4137420,-1.16619093,-0.38268693,-0.34986935,-0.30288267, 0.39581287,-0.41999484
2010,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.11864407,0,26,7.761472,11.87386,7.303624,5.148752,435.6257,582.9625,-0.23114384, 0.19587059,-1.06860840,-0.57381891,-0.74956604, 0.09415425, 2.63462541,-0.4437275, 0.50233322,-0.34578378,-0.28494211,-0.92626715, 2.10264196,-0.46094095
2011,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.54716981,0,26,7.069461,12.21424,7.926933,3.165763,438.3540,595.3329, 0.60154635,-0.73768207,-0.65185165,-0.47265585,-0.35468721, 0.73026128,-0.45490820, 0.5010969,-0.53582328, 0.36383766,-0.29279126,-0.61303331,-0.91820759,-0.15980052
2012,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.59405941,0,26,6.788733,11.70404,7.426689,3.433754,426.1392,566.3864, 0.69265991,-1.11639677,-1.27652179,-0.92556148,-1.27869588, 0.21974546,-0.03737325, 0.7237075,-1.03927732,-0.05277500,-0.87484592,-1.35668284,-0.40957970,-1.19598033
2013,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.26143791,0,26,7.265914,13.19759,7.166738,2.963975,456.5109,592.2274, 0.04632615,-0.47265864, 0.55211834, 0.20056915,-0.45381836,-0.04554287,-0.76929839, 0.2282336,-0.54041402,-0.20377140, 0.10199885, 0.33752144,-1.02800302,-0.50170668
2014,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.34782609,0,26,7.646697,13.44063,6.047863,3.324501,435.6290,617.9218, 0.21419141, 0.04103424, 0.84969707,-0.57369577, 0.36637668,-1.18739059,-0.20759149, 0.5663215,-0.19173148,-1.21093843,-0.84168875, 0.48520785,-0.33038542, 0.16945174
2015,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.43137255,0,26,9.114842,13.90250,5.885660,3.317673,523.0343,686.0369, 0.37653480, 2.02162685, 1.41519402, 2.66714138, 2.54069400,-1.35292376,-0.21822994, 0.9182504, 1.60371529,-1.22140214, 2.20958888, 0.88535600,-0.18270430, 2.17629969
2016,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.05681818,1,26,9.081333,13.53536,6.476279,3.800138,467.9910,620.3212,-2.29443177, 1.97642188, 0.96567420, 0.62622982, 0.44296823,-0.75017789, 0.53345892,-1.5437679, 1.35322898,-0.44319804,-0.04101900, 0.25503093, 0.74971303,-0.10732818
2018,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,0.20000000,0,26,7.786916,13.23611,7.840363,3.536061,474.8082,618.5375,-2.01620789, 0.23019595, 0.59928473, 0.87900311, 0.38603098, 0.64191378, 0.12202343,-1.0372329,-0.61841378, 1.14474063,-0.01807887,-0.30762028, 0.54141487,-0.36860028
2019,glaucous-winged gull,St. Lazaria,glaucous-winged gull_St. Lazaria,Cold Temperate Northeast Pacific,North American Pacific Fijordland,1.10000000,0,26,8.199478,13.85113,7.763615,2.968210,463.1537,627.9769,-0.26737207, 0.78676001, 1.35228864, 0.44687225, 0.68734763, 0.56358910,-0.76269999, 0.9592768,-0.30740206, 1.28265171,-0.70017970, 0.23366544,-0.11776233,-0.29005120
