year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2006,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.47,0,27,4.880208,10.730562, 9.616205,3.662004,339.5164,476.8618,-0.1986997,-0.32849743,-0.39905259, 0.038238470,-0.15109711, 0.73616148, 0.8574331,-0.43895873, 0.19970774, 0.294246705, 0.63945073, 0.04657425, 0.3347743480, 0.42854422
2007,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.42,0,27,4.081790,10.430664, 9.763151,3.717370,295.1128,440.8182,-0.3728844,-1.49750148,-0.75094279,-1.849702446,-1.28363413, 0.90848753, 1.0100698,-0.59489397,-0.97924791, 0.489377192,-1.25489126,-0.31655636, 0.4850142304,-0.71706485
2008,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.78,0,27,4.091446, 9.949829,10.807145,3.781293,326.1758,452.9359, 0.8812459,-1.48336497,-1.31513853,-0.528972987,-0.90288140, 2.13279668, 1.1862953, 0.68819641,-0.99615660, 1.753245904, 0.03512436,-0.90961304, 0.6804697316,-0.37239921
2009,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.20,0,27,4.305578,10.412084, 8.598579,3.301708,332.6961,458.2270,-1.1392974,-1.16984200,-0.77274452,-0.251745064,-0.73662711,-0.45722602,-0.1358430,-1.29267610,-0.73477243,-0.780462101, 0.25732568,-0.41370051,-0.6008115694,-0.26524710
2010,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.78,0,27,4.915583, 9.947363,10.018434,4.006660,311.9436,446.2374, 0.8812459,-0.27670259,-1.31803114,-1.134096170,-1.11335541, 1.20786188, 1.8075960, 0.77824840, 0.08513456, 0.957695621,-0.70436479,-1.02308912, 1.4051112362,-0.72409263
2011,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.50,0,27,4.772449,10.440091, 8.962531,3.441946,322.0198,468.1690,-0.0941888,-0.48627257,-0.73988221,-0.705679156,-0.42423588,-0.03041331, 0.2507695,-0.13609438,-0.21876145,-0.190754620,-0.37959992,-0.52666272,-0.0676045845,-0.14010540
2012,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.87,0,27,4.051620, 9.702118, 9.478703,3.724521,307.4382,435.2657, 1.1947784,-1.54167561,-1.60579326,-1.325656764,-1.45810272, 0.57490973, 1.0297831, 1.22467530,-1.38958412, 0.521148500,-1.12754243,-1.49191682, 0.8171465585,-1.30211961
2013,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,1.00,0,27,4.638640,11.018025, 8.709033,3.072535,330.1655,483.7711, 1.6476588,-0.68218986,-0.06175429,-0.359340437, 0.06600318,-0.32769481,-0.7676376, 1.76006873,-0.66661160,-0.258120836,-0.31350377,-0.06484144,-0.8529096948, 0.07082385
2014,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.45,0,27,5.687111,11.988663, 7.088130,2.940782,347.4707,506.0276,-0.2683736, 0.85293074, 1.07715870, 0.376436663, 0.76533159,-2.22855557,-1.1308595,-0.06273998, 0.71090215,-2.018891271, 0.24568290, 0.93948743,-1.0671402789, 0.59597477
2015,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.21,0,27,6.124220,11.892541, 8.007260,3.020326,387.0186,543.1708,-1.1044604, 1.49292479, 0.96437241, 2.057924000, 1.93242043,-1.15067626,-0.9115696,-0.79489260, 1.17219575,-0.784166500, 1.72626703, 0.67449650,-0.6772322001, 1.56587105
2016,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.08,0,27,6.543307,12.588146, 8.684368,3.196171,368.4582,535.3109,-1.5573408, 2.10653291, 1.78057145, 1.268776053, 1.68545179,-0.35662043,-0.4267935,-1.13312815, 1.58600981, 0.183489920, 0.71190312, 1.32087036,-0.0002110218, 1.09869477
2017,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.22,0,27,5.165834,11.310576, 8.373605,3.073257,329.2517,461.6010,-1.0696234, 0.08970212, 0.28151503,-0.398196077,-0.63061027,-0.72105750,-0.7656479,-0.52005542,-0.65170864, 0.009408571,-1.20459775,-0.36563176,-0.1251934016,-1.46058998
2018,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.31,0,27,5.274671,10.925059, 9.318533,3.451961,347.2230,491.2221,-0.7560909, 0.24905692,-0.17083670, 0.365906033, 0.30012260, 0.38707598, 0.2783784,-0.07045686,-0.73433512, 1.324652900,-0.71433714,-1.02304973, 1.1543317017,-0.79609488
2019,black-legged kittiwake,Middleton,black-legged kittiwake_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.50,0,27,6.066439,12.438810, 7.894791,2.884207,387.8322,544.3090,-0.0941888, 1.40832487, 1.60534632, 2.092517046, 1.96818162,-1.28257039,-1.2868263, 0.73822181, 0.16185795,-0.121127493, 0.71411960, 0.53044653,-0.1537472862, 0.58271131
