year,spp,site,sppsite,PROVINCE,ECOREGION,bs,pr_failure,nyear,pre_breeding_temp,breeding_temp,pre_breeding_chl,breeding_chl,pre_breeding_strat,breeding_strat,stbs,stpb_temp,stb_temp,stpb_strat,stb_strat,stpb_chl,stb_chl,d.stbs,d.stpb_temp,d.stpb_chl,d.stpb_strat,d.stb_temp,d.stb_chl,d.stb_strat
2006,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.79,0,26,4.278504, 9.904885,10.475091,4.496611,330.0347,465.8862, 0.84015504,-0.15390542,-0.39847870, 0.10583971,-0.12996881, 0.66937435, 0.752625297, 0.5623116975, 0.2684482, 0.08674479, 0.66403646,-0.02340642, 0.3944343, 0.43626920
2007,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.33,0,26,3.549454, 9.689492,11.036234,4.361514,290.1053,433.7115,-2.23270561,-1.19160750,-0.67277742,-1.70714529,-1.19661006, 1.54194941, 0.466314523,-2.4452601904,-0.8026454, 0.97672010,-1.16833209,-0.32004627, 0.1277216,-0.64964997
2008,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.82,0,26,3.614298, 9.126045,11.029183,4.941537,322.2038,442.1117, 1.04055900,-1.09931218,-1.39031725,-0.24972038,-0.91812817, 1.53098551, 1.695553080, 0.9055595793,-0.7614218, 1.00884869, 0.24521775,-1.07596044, 1.3919487,-0.41530781
2009,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.63,0,26,3.399316, 9.687734,10.265992,3.798465,324.6453,447.4828,-0.22866605,-1.40530880,-0.67501656,-0.13886518,-0.74006981, 0.34422518,-0.726953359,-0.2738439145,-1.1361702,-0.10912690, 0.28770638,-0.41506733,-0.9801785,-0.30625100
2010,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.67,0,26,4.440834, 9.505804,10.165089,4.863493,303.0968,444.2764, 0.03853922, 0.07714982,-0.90670080,-1.11727051,-0.84636651, 0.18732089, 1.530155013, 0.0954493148, 0.2598565,-0.17155422,-0.78355703,-0.71719239, 1.3426996,-0.50641108
2011,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.52,0,26,4.183043, 9.623807,10.088298,4.065462,312.5560,452.5761,-0.96348056,-0.28978046,-0.75642679,-0.68777854,-0.57121790, 0.06791104,-0.161107308,-0.7922161112,-0.2111857,-0.17079485,-0.47141464,-0.65339242,-0.2674023,-0.34998768
2012,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.60,0,26,3.288307, 9.005487,10.757849,4.571550,297.9707,427.2871,-0.42907001,-1.56331541,-1.54384585,-1.35001788,-1.40958638, 1.10906131, 0.911442021,-0.1311848141,-1.6065128, 1.01621687,-1.27549509,-1.54331877, 0.9016979,-1.33194318
2013,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.36,0,26,4.148625,10.101464, 9.645558,3.908636,318.9976,472.0429,-2.03230165,-0.33876935,-0.14813813,-0.39529740, 0.07413641,-0.62054782,-0.493468454,-1.5955293133,-0.5214389,-0.54183856,-0.48710720,-0.26615158,-0.3912710,-0.01666923
2015,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.63,0,26,5.593846,11.003100, 8.758425,3.818490,371.5814,528.8015,-0.22866605, 1.71830493, 1.00007941, 1.99225308, 1.95577310,-2.00003811,-0.684514204, 0.3592598297, 1.3784832,-1.72408291, 1.70961916, 0.74749221,-0.4549846, 1.67165679
2016,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.54,0,26,5.795746,11.792616, 9.743950,3.971348,351.8804,519.4563,-0.82987792, 2.00568160, 2.00551537, 1.09773605, 1.64596458,-0.46754918,-0.360563908,-0.0785320978, 1.4910275, 0.03134421, 0.59978650, 1.60232119, 0.0116884, 1.14367578
2017,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.52,0,26,4.575208,10.358524, 9.596003,3.692781,326.8005,448.8681,-0.96348056, 0.26841247, 0.17922293,-0.04100909,-0.69414284,-0.69760715,-0.950928377,-0.0364483987,-0.4387541, 0.04991666,-0.77876578,-0.39061148,-0.4205628,-1.43946596
2018,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.54,0,26,4.655801,10.375325,10.259214,4.112337,332.4867,484.9548,-0.82987792, 0.38312635, 0.20061939, 0.21717146, 0.50218708, 0.33368549,-0.061766471, 0.2851069714,-0.5342327, 1.35553196,-0.78488387,-0.55188848, 0.6421030,-0.51103217
2019,rhinoceros auklet,Middleton,rhinoceros auklet_Middleton,Cold Temperate Northeast Pacific,Gulf of Alaska,0.61,0,26,5.449394,11.503915, 8.898600,3.542798,376.1745,531.1087,-0.36226869, 1.51269689, 1.63785861, 2.20080179, 2.03226049,-1.78206718,-1.268786306, 0.9529353309, 0.3674652,-0.46020579, 0.90995631, 0.68664405,-0.3760223, 0.72628328
